step,depth,i
2080,48,0.00043277
2080,49,0.0006168
2080,50,0.00013421
2080,51,1.07604e-05
2080,52,3e-08
2081,45,1.1e-07
2081,46,2.94602e-06
2081,47,7.21807e-05
2081,48,0.000426338
2081,49,0.000624297
2081,50,0.000139611
2081,51,1.14836e-05
2081,52,5e-08
2082,45,1.01303e-07
2082,46,2.68918e-06
2082,47,6.92654e-05
2082,48,0.000419856
2082,49,0.000631598
2082,50,0.000145189
2082,51,1.23008e-05
2082,52,5e-08
2083,45,9e-08
2083,46,2.47559e-06
2083,47,6.63736e-05
2083,48,0.000413397
2083,49,0.000638745
2083,50,0.000151017
2083,51,1.31293e-05
2083,52,5e-08
2084,45,8e-08
2084,46,2.32148e-06
2084,47,6.36202e-05
2084,48,0.000406797
2084,49,0.000645709
2084,50,0.000156973
2084,51,1.4073e-05
2084,52,8e-08
2085,45,8e-08
2085,46,2.18724e-06
2085,47,6.1022e-05
2085,48,0.000400132
2085,49,0.000652512
2085,50,0.000163126
2085,51,1.49579e-05
2085,52,1.5e-07
2086,45,7e-08
2086,46,2.06602e-06
2086,47,5.8408e-05
2086,48,0.000393497
2086,49,0.000659085
2086,50,0.000169448
2086,51,1.59745e-05
2086,52,1.71918e-07
2087,45,9e-08
2087,46,1.91546e-06
2087,47,5.59632e-05
2087,48,0.000386797
2087,49,0.000665521
2087,50,0.000175922
2087,51,1.70293e-05
2087,52,1.94802e-07
2088,45,1e-07
2088,46,1.85143e-06
2088,47,5.3582e-05
2088,48,0.000380028
2088,49,0.000671802
2088,50,0.000182689
2088,51,1.81418e-05
2088,52,1.98725e-07
2089,45,9e-08
2089,46,1.72976e-06
2089,47,5.12643e-05
2089,48,0.000373225
2089,49,0.00067786
2089,50,0.000189461
2089,51,1.93548e-05
2089,52,2.33765e-07
2090,45,1.1e-07
2090,46,1.6476e-06
2090,47,4.91004e-05
2090,48,0.000366473
2090,49,0.000683678
2090,50,0.000196364
2090,51,2.06613e-05
2090,52,2.60845e-07
2091,45,1.01084e-07
2091,46,1.57156e-06
2091,47,4.70292e-05
2091,48,0.000359657
2091,49,0.000689288
2091,50,0.000203566
2091,51,2.19865e-05
2091,52,3.09284e-07
2092,45,1.5e-07
2092,46,1.4313e-06
2092,47,4.49858e-05
2092,48,0.000352852
2092,49,0.000694612
2092,50,0.000210865
2092,51,2.34002e-05
2092,52,3.19183e-07
2093,45,1.37775e-07
2093,46,1.33651e-06
2093,47,4.29236e-05
2093,48,0.000346033
2093,49,0.000699733
2093,50,0.000218309
2093,51,2.48312e-05
2093,52,3.5065e-07
2094,45,1.26516e-07
2094,46,1.25798e-06
2094,47,4.0905e-05
2094,48,0.000339214
2094,49,0.000704674
2094,50,0.000225894
2094,51,2.6402e-05
2094,52,4.04625e-07
2095,45,1.16149e-07
2095,46,1.23261e-06
2095,47,3.91366e-05
2095,48,0.000332401
2095,49,0.000709329
2095,50,0.000233769
2095,51,2.80338e-05
2095,52,4.50472e-07
2096,45,1.06606e-07
2096,46,1.0981e-06
2096,47,3.73469e-05
2096,48,0.00032571
2096,49,0.0007137
2096,50,0.000241727
2096,51,2.99389e-05
2096,52,4.59962e-07
2097,45,1.1e-07
2097,46,1.09445e-06
2097,47,3.56972e-05
2097,48,0.00031896
2097,49,0.000717752
2097,50,0.000249964
2097,51,3.18772e-05
2097,52,5.33361e-07
2098,45,1.00913e-07
2098,46,1.06839e-06
2098,47,3.41541e-05
2098,48,0.000312208
2098,49,0.000721528
2098,50,0.000258441
2098,51,3.39351e-05
2098,52,5.90141e-07
2099,45,7e-08
2099,46,9.97606e-07
2099,47,3.25529e-05
2099,48,0.00030544
2099,49,0.000725181
2099,50,0.000266901
2099,51,3.60248e-05
2099,52,6.39734e-07
2100,45,6e-08
2100,46,9.557e-07
2100,47,3.09822e-05
2100,48,0.00029875
2100,49,0.000728508
2100,50,0.000275509
2100,51,3.82742e-05
2100,52,7.31189e-07
2101,45,5e-08
2101,46,8.76508e-07
2101,47,2.95485e-05
2101,48,0.000292122
2101,49,0.000731492
2101,50,0.000284387
2101,51,4.05083e-05
2101,52,7.89745e-07
2102,45,6e-08
2102,46,8.09137e-07
2102,47,2.81768e-05
2102,48,0.000285469
2102,49,0.000734198
2102,50,0.000293377
2102,51,4.29539e-05
2102,52,8.72712e-07
2103,45,5e-08
2103,46,7.61359e-07
2103,47,2.68411e-05
2103,48,0.000278856
2103,49,0.000736652
2103,50,0.000302435
2103,51,4.55445e-05
2103,52,9.51192e-07
2104,45,8e-08
2104,46,6.7097e-07
2104,47,2.55506e-05
2104,48,0.000272327
2104,49,0.000738789
2104,50,0.000311686
2104,51,4.81615e-05
2104,52,1.05478e-06
2105,45,1.2e-07
2105,46,6.48328e-07
2105,47,2.42437e-05
2105,48,0.000265895
2105,49,0.000740595
2105,50,0.000321127
2105,51,5.09049e-05
2105,52,1.2246e-06
2106,45,1.09872e-07
2106,46,5.71846e-07
2106,47,2.31507e-05
2106,48,0.000259472
2106,49,0.000742077
2106,50,0.000330704
2106,51,5.38394e-05
2106,52,1.33345e-06
2107,45,1.00575e-07
2107,46,4.97071e-07
2107,47,2.20265e-05
2107,48,0.000253113
2107,49,0.000743271
2107,50,0.000340493
2107,51,5.68722e-05
2107,52,1.51037e-06
2108,45,6e-08
2108,46,4.53899e-07
2108,47,2.08976e-05
2108,48,0.000246801
2108,49,0.000744174
2108,50,0.000350323
2108,51,6.00556e-05
2108,52,1.64668e-06
2109,45,9e-08
2109,46,4.92234e-07
2109,47,1.97925e-05
2109,48,0.000240469
2109,49,0.000744834
2109,50,0.000360256
2109,51,6.34593e-05
2109,52,1.77224e-06
2110,45,9e-08
2110,46,4.51984e-07
2110,47,1.879e-05
2110,48,0.000234262
2110,49,0.000745178
2110,50,0.000370233
2110,51,6.69592e-05
2110,52,1.96767e-06
2111,45,7e-08
2111,46,4.45409e-07
2111,47,1.78021e-05
2111,48,0.000228103
2111,49,0.000745105
2111,50,0.000380459
2111,51,7.06371e-05
2111,52,2.12361e-06
2112,45,7e-08
2112,46,4.05387e-07
2112,47,1.69005e-05
2112,48,0.000222007
2112,49,0.000744643
2112,50,0.00039081
2112,51,7.44692e-05
2112,52,2.27761e-06
2113,45,4e-08
2113,46,4.2888e-07
2113,47,1.60982e-05
2113,48,0.000216114
2113,49,0.000743961
2113,50,0.00040121
2113,51,7.8522e-05
2113,52,2.46402e-06
2114,45,3e-08
2114,46,4.51378e-07
2114,47,1.52468e-05
2114,48,0.000210211
2114,49,0.000742849
2114,50,0.000411739
2114,51,8.27905e-05
2114,52,2.7144e-06
2115,45,4e-08
2115,46,4.46543e-07
2115,47,1.44747e-05
2115,48,0.000204426
2115,49,0.000741407
2115,50,0.000422302
2115,51,8.72706e-05
2115,52,2.92115e-06
2116,45,5e-08
2116,46,3.53725e-07
2116,47,1.38079e-05
2116,48,0.000198689
2116,49,0.000739705
2116,50,0.000432918
2116,51,9.19327e-05
2116,52,3.1338e-06
2117,45,3e-08
2117,46,3.07788e-07
2117,47,1.31618e-05
2117,48,0.000192992
2117,49,0.000737743
2117,50,0.000443672
2117,51,9.66618e-05
2117,52,3.4041e-06
2118,45,3e-08
2118,46,3.1e-07
2118,47,1.25271e-05
2118,48,0.000187418
2118,49,0.000735373
2118,50,0.000454424
2118,51,0.000101729
2118,52,3.68316e-06
2119,45,3e-08
2119,46,3.11385e-07
2119,47,1.19169e-05
2119,48,0.00018194
2119,49,0.000732736
2119,50,0.000465284
2119,51,0.000106887
2119,52,3.99138e-06
2120,45,3e-08
2120,46,3.04708e-07
2120,47,1.13545e-05
2120,48,0.000176519
2120,49,0.000729675
2120,50,0.000476232
2120,51,0.000112305
2120,52,4.37069e-06
2121,45,2e-08
2121,46,3.13294e-07
2121,47,1.0716e-05
2121,48,0.000171188
2121,49,0.000726322
2121,50,0.000487224
2121,51,0.000117911
2121,52,4.74526e-06
2122,45,2e-08
2122,46,3.2201e-07
2122,47,1.01761e-05
2122,48,0.000166046
2122,49,0.000722809
2122,50,0.000498066
2122,51,0.000123829
2122,52,5.123e-06
2123,45,4e-08
2123,46,2.51979e-07
2123,47,9.59408e-06
2123,48,0.000160913
2123,49,0.00071899
2123,50,0.000509004
2123,51,0.000129918
2123,52,5.56529e-06
2124,45,2e-08
2124,46,2.2e-07
2124,47,9.16781e-06
2124,48,0.000155882
2124,49,0.000714799
2124,50,0.00051995
2124,51,0.000136252
2124,52,5.985e-06
2125,45,1e-08
2125,46,2.1e-07
2125,47,8.75533e-06
2125,48,0.000150955
2125,49,0.000710289
2125,50,0.000530823
2125,51,0.000142943
2125,52,6.44303e-06
2125,53,1e-08
2126,45,2e-08
2126,46,1.2e-07
2126,47,8.28447e-06
2126,48,0.000146138
2126,49,0.000705494
2126,50,0.000541788
2126,51,0.000149774
2126,52,6.87172e-06
2126,53,3e-08
2127,45,2e-08
2127,46,1.5e-07
2127,47,7.82074e-06
2127,48,0.000141434
2127,49,0.000700421
2127,50,0.000552667
2127,51,0.000156864
2127,52,7.4007e-06
2127,53,3e-08
2128,45,2e-08
2128,46,1.2e-07
2128,47,7.30871e-06
2128,48,0.000136806
2128,49,0.000695114
2128,50,0.000563497
2128,51,0.000164095
2128,52,8.0731e-06
2129,45,3e-08
2129,46,8e-08
2129,47,6.89686e-06
2129,48,0.000132252
2129,49,0.000689508
2129,50,0.000574254
2129,51,0.000171651
2129,52,8.70493e-06
2130,45,4e-08
2130,46,3e-08
2130,47,6.49654e-06
2130,48,0.000127813
2130,49,0.00068359
2130,50,0.000584926
2130,51,0.0001795
2130,52,9.37494e-06
2131,45,4e-08
2131,46,3e-08
2131,47,6.08952e-06
2131,48,0.000123571
2131,49,0.000677376
2131,50,0.00059558
2131,51,0.000187588
2131,52,1.01859e-05
2132,45,2e-08
2132,46,1e-08
2132,47,5.70995e-06
2132,48,0.000119312
2132,49,0.000670953
2132,50,0.000606173
2132,51,0.000195948
2132,52,1.09482e-05
2132,53,2e-08
2133,45,1e-08
2133,46,2e-08
2133,47,5.29623e-06
2133,48,0.000115267
2133,49,0.000664178
2133,50,0.000616663
2133,51,0.000204642
2133,52,1.18151e-05
2133,53,4e-08
2134,45,1e-08
2134,46,1e-08
2134,47,5.02022e-06
2134,48,0.000111247
2134,49,0.000657149
2134,50,0.000626986
2134,51,0.000213606
2134,52,1.27297e-05
2134,53,4e-08
2135,45,1e-08
2135,46,2e-08
2135,47,4.70892e-06
2135,48,0.000107212
2135,49,0.000650074
2135,50,0.000637118
2135,51,0.000222774
2135,52,1.3705e-05
2135,53,4e-08
2136,46,4e-08
2136,47,4.41166e-06
2136,48,0.000103362
2136,49,0.000642689
2136,50,0.000647053
2136,51,0.000232296
2136,52,1.47677e-05
2136,53,6e-08
2137,46,4e-08
2137,47,4.30845e-06
2137,48,9.94883e-05
2137,49,0.000635084
2137,50,0.000656867
2137,51,0.000242124
2137,52,1.57833e-05
2137,53,8e-08
2138,46,3e-08
2138,47,4.06865e-06
2138,48,9.58511e-05
2138,49,0.000627285
2138,50,0.000666518
2138,51,0.000252203
2138,52,1.6839e-05
2138,53,1.3e-07
2139,46,1e-08
2139,47,3.82206e-06
2139,48,9.22382e-05
2139,49,0.000619193
2139,50,0.000675942
2139,51,0.000262698
2139,52,1.80391e-05
2139,53,9e-08
2140,46,1e-08
2140,47,3.59807e-06
2140,48,8.87445e-05
2140,49,0.000611057
2140,50,0.000685093
2140,51,0.00027345
2140,52,1.93444e-05
2140,53,1.3e-07
2141,46,1e-08
2141,47,3.40854e-06
2141,48,8.54463e-05
2141,49,0.000602625
2141,50,0.000694148
2141,51,0.000284376
2141,52,2.07723e-05
2141,53,8e-08
2142,47,3.16806e-06
2142,48,8.21406e-05
2142,49,0.000594076
2142,50,0.000702842
2142,51,0.000295627
2142,52,2.22661e-05
2142,53,9e-08
2143,47,2.94279e-06
2143,48,7.89747e-05
2143,49,0.000585311
2143,50,0.000711362
2143,51,0.000307221
2143,52,2.3775e-05
2143,53,1.3e-07
2144,47,2.68254e-06
2144,48,7.58957e-05
2144,49,0.000576409
2144,50,0.000719585
2144,51,0.00031916
2144,52,2.5506e-05
2144,53,1.39453e-07
2145,47,2.59732e-06
2145,48,7.29357e-05
2145,49,0.000567381
2145,50,0.000727536
2145,51,0.000331202
2145,52,2.72628e-05
2145,53,1.49667e-07
2146,47,2.51002e-06
2146,48,7.01352e-05
2146,49,0.000558195
2146,50,0.000735232
2146,51,0.00034364
2146,52,2.90554e-05
2146,53,1.80698e-07
2147,47,2.33184e-06
2147,48,6.7312e-05
2147,49,0.000548842
2147,50,0.00074262
2147,51,0.00035641
2147,52,3.1022e-05
2147,53,2.33451e-07
2148,47,2.12537e-06
2148,48,6.45846e-05
2148,49,0.000539523
2148,50,0.000749628
2148,51,0.000369382
2148,52,3.3108e-05
2148,53,2.77212e-07
2149,47,2.00332e-06
2149,48,6.18631e-05
2149,49,0.000530016
2149,50,0.000756361
2149,51,0.000382701
2149,52,3.52389e-05
2149,53,2.9289e-07
2150,47,1.84823e-06
2150,48,5.92967e-05
2150,49,0.000520472
2150,50,0.00076265
2150,51,0.000396225
2150,52,3.75324e-05
2150,53,2.90622e-07
2151,47,1.73556e-06
2151,48,5.68096e-05
2151,49,0.00051079
2151,50,0.00076863
2151,51,0.000410107
2151,52,3.99277e-05
2151,53,3.29728e-07
2152,47,1.53933e-06
2152,48,5.44509e-05
2152,49,0.000501062
2152,50,0.000774291
2152,51,0.0004241
2152,52,4.2575e-05
2152,53,4.21127e-07
2153,47,1.42487e-06
2153,48,5.20888e-05
2153,49,0.000491247
2153,50,0.000779602
2153,51,0.00043834
2153,52,4.51805e-05
2153,53,4.93993e-07
2154,47,1.28557e-06
2154,48,4.97915e-05
2154,49,0.000481406
2154,50,0.000784523
2154,51,0.000452973
2154,52,4.80586e-05
2154,53,5.30166e-07
2155,47,1.19094e-06
2155,48,4.76355e-05
2155,49,0.000471538
2155,50,0.000788983
2155,51,0.000467848
2155,52,5.10285e-05
2155,53,6.59064e-07
2156,47,1.14074e-06
2156,48,4.55084e-05
2156,49,0.000461544
2156,50,0.000793083
2156,51,0.000482941
2156,52,5.4132e-05
2156,53,6.9087e-07
2157,47,1.03919e-06
2157,48,4.34655e-05
2157,49,0.000451574
2157,50,0.000796803
2157,51,0.000498245
2157,52,5.7354e-05
2157,53,7.46581e-07
2158,47,9.83419e-07
2158,48,4.1423e-05
2158,49,0.000441578
2158,50,0.000800126
2158,51,0.000513659
2158,52,6.08991e-05
2158,53,7.76455e-07
2159,47,9.51023e-07
2159,48,3.94038e-05
2159,49,0.000431575
2159,50,0.000803024
2159,51,0.000529175
2159,52,6.44365e-05
2159,53,8.39977e-07
2160,47,9.04077e-07
2160,48,3.77995e-05
2160,49,0.000421586
2160,50,0.000805399
2160,51,0.000544949
2160,52,6.81189e-05
2160,53,9.2817e-07
2161,47,8.63727e-07
2161,48,3.59768e-05
2161,49,0.00041167
2161,50,0.000807057
2161,51,0.00056107
2161,52,7.2019e-05
2161,53,1.08212e-06
2162,47,8.06481e-07
2162,48,3.4351e-05
2162,49,0.000401676
2162,50,0.000808619
2162,51,0.000577287
2162,52,7.60729e-05
2162,53,1.18228e-06
2163,47,7.03971e-07
2163,48,3.26722e-05
2163,49,0.000391743
2163,50,0.000809603
2163,51,0.000593525
2163,52,8.04351e-05
2163,53,1.30967e-06
2164,47,6.98407e-07
2164,48,3.10448e-05
2164,49,0.00038197
2164,50,0.000810163
2164,51,0.000609802
2164,52,8.49746e-05
2164,53,1.46551e-06
2165,47,7.0954e-07
2165,48,2.94625e-05
2165,49,0.000372113
2165,50,0.000810278
2165,51,0.00062621
2165,52,8.97175e-05
2165,53,1.57955e-06
2166,47,6.37033e-07
2166,48,2.79016e-05
2166,49,0.000362243
2166,50,0.000810113
2166,51,0.000642681
2166,52,9.46534e-05
2166,53,1.77306e-06
2167,47,5.79405e-07
2167,48,2.65171e-05
2167,49,0.000352521
2167,50,0.000809228
2167,51,0.000659345
2167,52,9.97921e-05
2167,53,1.99735e-06
2168,47,5.52092e-07
2168,48,2.5248e-05
2168,49,0.000342921
2168,50,0.000807922
2168,51,0.000676087
2168,52,0.000105073
2168,53,2.1713e-06
2169,47,4.10332e-07
2169,48,2.39365e-05
2169,49,0.000333503
2169,50,0.000806164
2169,51,0.000692712
2169,52,0.000110584
2169,53,2.3779e-06
2170,47,3.32245e-07
2170,48,2.27543e-05
2170,49,0.000324065
2170,50,0.000804026
2170,51,0.000709364
2170,52,0.000116381
2170,53,2.63865e-06
2171,47,3.00108e-07
2171,48,2.15514e-05
2171,49,0.000314723
2171,50,0.000801399
2171,51,0.000725897
2171,52,0.000122354
2171,53,2.90654e-06
2172,47,3.18766e-07
2172,48,2.04418e-05
2172,49,0.000305431
2172,50,0.000798396
2172,51,0.000742469
2172,52,0.00012849
2172,53,3.22038e-06
2173,47,2.58173e-07
2173,48,1.93665e-05
2173,49,0.000296299
2173,50,0.000794809
2173,51,0.000759008
2173,52,0.000134961
2173,53,3.48538e-06
2174,47,2.48282e-07
2174,48,1.84627e-05
2174,49,0.000287291
2174,50,0.000790794
2174,51,0.00077526
2174,52,0.000141695
2174,53,3.83843e-06
2174,54,1e-08
2175,47,2.69051e-07
2175,48,1.74263e-05
2175,49,0.000278411
2175,50,0.000786335
2175,51,0.00079154
2175,52,0.000148575
2175,53,4.17194e-06
2175,54,2e-08
2176,47,2.6044e-07
2176,48,1.65278e-05
2176,49,0.000269655
2176,50,0.000781418
2176,51,0.000807545
2176,52,0.000155812
2176,53,4.5484e-06
2176,54,3e-08
2177,47,1.82411e-07
2177,48,1.55322e-05
2177,49,0.000261028
2177,50,0.00077609
2177,51,0.000823469
2177,52,0.000163301
2177,53,4.92464e-06
2177,54,5e-08
2178,47,1.6e-07
2178,48,1.4682e-05
2178,49,0.000252524
2178,50,0.000770279
2178,51,0.000839286
2178,52,0.000171036
2178,53,5.31459e-06
2178,54,6e-08
2179,47,9e-08
2179,48,1.38094e-05
2179,49,0.000244161
2179,50,0.000764083
2179,51,0.000854735
2179,52,0.000178997
2179,53,5.83877e-06
2179,54,5e-08
2180,47,7e-08
2180,48,1.30636e-05
2180,49,0.000235981
2180,50,0.000757401
2180,51,0.000869996
2180,52,0.000187231
2180,53,6.36319e-06
2180,54,1e-07
2181,47,4e-08
2181,48,1.23681e-05
2181,49,0.000227957
2181,50,0.000750394
2181,51,0.000885006
2181,52,0.000195705
2181,53,6.87664e-06
2181,54,1.4e-07
2182,47,1e-08
2182,48,1.17284e-05
2182,49,0.000220083
2182,50,0.000743034
2182,51,0.000899691
2182,52,0.000204397
2182,53,7.46986e-06
2182,54,1.29909e-07
2183,48,1.10837e-05
2183,49,0.000212361
2183,50,0.000735237
2183,51,0.000914073
2183,52,0.000213447
2183,53,7.97895e-06
2183,54,1.5065e-07
2184,48,1.04661e-05
2184,49,0.000204862
2184,50,0.00072715
2184,51,0.000928046
2184,52,0.00022267
2184,53,8.579e-06
2184,54,1.73175e-07
2185,48,9.8486e-06
2185,49,0.00019751
2185,50,0.000718693
2185,51,0.000941693
2185,52,0.000232006
2185,53,9.33405e-06
2185,54,2.36737e-07
2186,48,9.33019e-06
2186,49,0.000190262
2186,50,0.000709909
2186,51,0.000954982
2186,52,0.000241677
2186,53,1.00848e-05
2186,54,2.31413e-07
2187,48,8.741e-06
2187,49,0.000183177
2187,50,0.000700853
2187,51,0.000967687
2187,52,0.000251623
2187,53,1.09213e-05
2187,54,2.27285e-07
2188,48,8.25357e-06
2188,49,0.00017627
2188,50,0.000691467
2188,51,0.000980033
2188,52,0.000261803
2188,53,1.16938e-05
2188,54,2.44443e-07
2189,48,7.7734e-06
2189,49,0.000169505
2189,50,0.000681777
2189,51,0.000991976
2189,52,0.000272224
2189,53,1.2541e-05
2189,54,3.22979e-07
2190,48,7.36142e-06
2190,49,0.000162957
2190,50,0.000671768
2190,51,0.00100344
2190,52,0.00028286
2190,53,1.34648e-05
2190,54,3.32994e-07
2191,48,6.90242e-06
2191,49,0.000156549
2191,50,0.000661517
2191,51,0.00101431
2191,52,0.000293817
2191,53,1.43883e-05
2191,54,3.64595e-07
2192,48,6.54542e-06
2192,49,0.000150348
2192,50,0.000651008
2192,51,0.00102462
2192,52,0.000304972
2192,53,1.54199e-05
2192,54,3.87893e-07
2193,48,6.15375e-06
2193,49,0.000144253
2193,50,0.000640348
2193,51,0.00103442
2193,52,0.000316299
2193,53,1.65538e-05
2193,54,4.83008e-07
2194,48,5.76599e-06
2194,49,0.000138333
2194,50,0.000629353
2194,51,0.00104368
2194,52,0.000327829
2194,53,1.76832e-05
2194,54,5.4012e-07
2195,48,5.42127e-06
2195,49,0.0001326
2195,50,0.000618221
2195,51,0.00105226
2195,52,0.000339575
2195,53,1.89375e-05
2195,54,6.00083e-07
2196,48,5.06019e-06
2196,49,0.000126935
2196,50,0.00060695
2196,51,0.00106025
2196,52,0.000351499
2196,53,2.02254e-05
2196,54,6.6309e-07
2197,48,4.76816e-06
2197,49,0.000121471
2197,50,0.000595412
2197,51,0.00106761
2197,52,0.000363674
2197,53,2.15668e-05
2197,54,7.39348e-07
2198,48,4.4429e-06
2198,49,0.000116221
2198,50,0.000583747
2198,51,0.00107432
2198,52,0.000376193
2198,53,2.29851e-05
2198,54,8.19076e-07
2199,48,4.19769e-06
2199,49,0.000111153
2199,50,0.000572023
2199,51,0.00108028
2199,52,0.000388728
2199,53,2.44784e-05
2199,54,8.72502e-07
2200,48,3.93023e-06
2200,49,0.000106214
2200,50,0.000560204
2200,51,0.0010856
2200,52,0.000401355
2200,53,2.60427e-05
2200,54,9.38727e-07
2201,48,3.7329e-06
2201,49,0.000101445
2201,50,0.000548249
2201,51,0.00109025
2201,52,0.000414272
2201,53,2.7682e-05
2201,54,1.0106e-06
2202,48,3.45185e-06
2202,49,9.68514e-05
2202,50,0.000536173
2202,51,0.00109431
2202,52,0.000427202
2202,53,2.94569e-05
2202,54,1.10848e-06
2203,48,3.18422e-06
2203,49,9.24124e-05
2203,50,0.000524086
2203,51,0.00109772
2203,52,0.000440185
2203,53,3.12709e-05
2203,54,1.19275e-06
2204,48,2.96935e-06
2204,49,8.8146e-05
2204,50,0.000511831
2204,51,0.00110043
2204,52,0.000453341
2204,53,3.31865e-05
2204,54,1.32303e-06
2205,48,2.8173e-06
2205,49,8.4019e-05
2205,50,0.000499699
2205,51,0.00110231
2205,52,0.000466604
2205,53,3.51778e-05
2205,54,1.43126e-06
2206,48,2.63208e-06
2206,49,8.00393e-05
2206,50,0.000487541
2206,51,0.00110341
2206,52,0.000480081
2206,53,3.72449e-05
2206,54,1.51792e-06
2207,48,2.43459e-06
2207,49,7.62445e-05
2207,50,0.000475354
2207,51,0.00110392
2207,52,0.00049351
2207,53,3.94299e-05
2207,54,1.63275e-06
2208,48,2.22148e-06
2208,49,7.25699e-05
2208,50,0.000463193
2208,51,0.00110363
2208,52,0.000506982
2208,53,4.18171e-05
2208,54,1.78551e-06
2209,48,2.05188e-06
2209,49,6.91046e-05
2209,50,0.000451033
2209,51,0.0011027
2209,52,0.000520522
2209,53,4.42006e-05
2209,54,1.95739e-06
2210,48,1.8324e-06
2210,49,6.57205e-05
2210,50,0.00043905
2210,51,0.00110095
2210,52,0.000534083
2210,53,4.66811e-05
2210,54,2.15896e-06
2211,48,1.70062e-06
2211,49,6.24582e-05
2211,50,0.000427073
2211,51,0.00109846
2211,52,0.000547618
2211,53,4.92797e-05
2211,54,2.32076e-06
2212,48,1.75672e-06
2212,49,5.92969e-05
2212,50,0.000415168
2212,51,0.00109533
2212,52,0.000561154
2212,53,5.20313e-05
2212,54,2.44339e-06
2213,48,1.65152e-06
2213,49,5.62545e-05
2213,50,0.000403297
2213,51,0.00109156
2213,52,0.000574599
2213,53,5.48262e-05
2213,54,2.66747e-06
2214,48,1.51692e-06
2214,49,5.33749e-05
2214,50,0.000391514
2214,51,0.00108706
2214,52,0.000588054
2214,53,5.77453e-05
2214,54,2.85581e-06
2215,48,1.3824e-06
2215,49,5.05666e-05
2215,50,0.000379909
2215,51,0.00108181
2215,52,0.000601383
2215,53,6.08118e-05
2215,54,3.11632e-06
2216,48,1.29113e-06
2216,49,4.79284e-05
2216,50,0.000368373
2216,51,0.00107596
2216,52,0.000614597
2216,53,6.39974e-05
2216,54,3.35182e-06
2216,55,1e-08
2217,48,1.21092e-06
2217,49,4.53542e-05
2217,50,0.000357
2217,51,0.00106937
2217,52,0.000627739
2217,53,6.72654e-05
2217,54,3.61098e-06
2217,55,1e-08
2218,48,1.07419e-06
2218,49,4.28636e-05
2218,50,0.000345743
2218,51,0.00106211
2218,52,0.000640588
2218,53,7.06455e-05
2218,54,3.85525e-06
2218,55,1e-08
2219,48,1.04202e-06
2219,49,4.05509e-05
2219,50,0.000334747
2219,51,0.00105428
2219,52,0.000653466
2219,53,7.40418e-05
2219,54,4.20611e-06
2220,48,8.33247e-07
2220,49,3.83718e-05
2220,50,0.000323854
2220,51,0.0010459
2220,52,0.000666085
2220,53,7.76619e-05
2220,54,4.48415e-06
2220,55,1e-08
2221,48,7.58758e-07
2221,49,3.62935e-05
2221,50,0.000313129
2221,51,0.0010368
2221,52,0.000678516
2221,53,8.15083e-05
2221,54,4.82976e-06
2222,48,7.19242e-07
2222,49,3.42878e-05
2222,50,0.000302647
2222,51,0.00102709
2222,52,0.000690779
2222,53,8.53658e-05
2222,54,5.21589e-06
2222,55,1e-08
2223,48,7.24854e-07
2223,49,3.23651e-05
2223,50,0.000292296
2223,51,0.00101687
2223,52,0.000702817
2223,53,8.93931e-05
2223,54,5.57355e-06
2223,55,2e-08
2224,48,6.61722e-07
2224,49,3.05516e-05
2224,50,0.000282181
2224,51,0.00100612
2224,52,0.000714622
2224,53,9.34908e-05
2224,54,6.01314e-06
2224,55,2e-08
2225,48,5.97971e-07
2225,49,2.88198e-05
2225,50,0.000272194
2225,51,0.000994756
2225,52,0.000726287
2225,53,9.77179e-05
2225,54,6.46639e-06
2225,55,7e-08
2226,48,5.07563e-07
2226,49,2.71529e-05
2226,50,0.000262378
2226,51,0.000983115
2226,52,0.000737525
2226,53,0.000102068
2226,54,6.90511e-06
2226,55,9e-08
2227,48,4.29275e-07
2227,49,2.55773e-05
2227,50,0.000252809
2227,51,0.000970903
2227,52,0.000748577
2227,53,0.000106648
2227,54,7.38853e-06
2227,55,8e-08
2228,48,3.87925e-07
2228,49,2.40487e-05
2228,50,0.000243499
2228,51,0.000958293
2228,52,0.000759196
2228,53,0.000111213
2228,54,7.9278e-06
2228,55,1.1e-07
2229,48,3.28219e-07
2229,49,2.26149e-05
2229,50,0.000234376
2229,51,0.000945229
2229,52,0.000769528
2229,53,0.000115979
2229,54,8.43379e-06
2229,55,1.19631e-07
2230,48,2.87679e-07
2230,49,2.12928e-05
2230,50,0.000225476
2230,51,0.000931766
2230,52,0.000779577
2230,53,0.000120869
2230,54,8.99923e-06
2230,55,1.30045e-07
2231,48,3.7e-07
2231,49,2.0013e-05
2231,50,0.00021675
2231,51,0.000917939
2231,52,0.000789266
2231,53,0.00012589
2231,54,9.6548e-06
2231,55,1.413e-07
2232,48,3.69257e-07
2232,49,1.88331e-05
2232,50,0.000208264
2232,51,0.000903772
2232,52,0.000798542
2232,53,0.000130976
2232,54,1.034e-05
2232,55,1.63459e-07
2233,48,3.30014e-07
2233,49,1.76875e-05
2233,50,0.000200028
2233,51,0.000889271
2233,52,0.000807361
2233,53,0.000136189
2233,54,1.10003e-05
2233,55,1.66588e-07
2234,48,3.12173e-07
2234,49,1.65626e-05
2234,50,0.000192017
2234,51,0.00087449
2234,52,0.000815748
2234,53,0.000141563
2234,54,1.18073e-05
2234,55,1.80758e-07
2235,48,2.71442e-07
2235,49,1.55142e-05
2235,50,0.000184107
2235,51,0.000859495
