step,depth,i
3739,36,0.000444694
3739,37,0.000238142
3739,38,8.51985e-07
3740,35,4.57558e-06
3740,36,0.000438751
3740,37,0.00024423
3740,38,9.13085e-07
3741,35,4.33367e-06
3741,36,0.000432809
3741,37,0.000250421
3741,38,9.77166e-07
3742,35,4.10377e-06
3742,36,0.000426849
3742,37,0.000256756
3742,38,1.02413e-06
3743,35,3.88531e-06
3743,36,0.000420863
3743,37,0.000263217
3743,38,1.08319e-06
3744,35,3.67778e-06
3744,36,0.000414905
3744,37,0.000269764
3744,38,1.14487e-06
3745,35,3.48066e-06
3745,36,0.000408937
3745,37,0.000276427
3745,38,1.21939e-06
3746,35,3.29347e-06
3746,36,0.000402951
3746,37,0.000283246
3746,38,1.27722e-06
3747,35,3.11575e-06
3747,36,0.000396979
3747,37,0.000290173
3747,38,1.33758e-06
3748,35,2.94705e-06
3748,36,0.000391024
3748,37,0.000297187
3748,38,1.42056e-06
3749,35,2.78695e-06
3749,36,0.000385088
3749,37,0.000304319
3749,38,1.49717e-06
3750,35,2.63503e-06
3750,36,0.000379153
3750,37,0.000311557
3750,38,1.5971e-06
3751,35,2.49091e-06
3751,36,0.000373231
3751,37,0.000318922
3751,38,1.69147e-06
3752,35,2.35421e-06
3752,36,0.000367334
3752,37,0.000326393
3752,38,1.79001e-06
3753,35,2.22459e-06
3753,36,0.000361444
3753,37,0.000334001
3753,38,1.883e-06
3754,35,2.10168e-06
3754,36,0.000355583
3754,37,0.000341726
3754,38,1.97007e-06
3755,35,1.98518e-06
3755,36,0.000349733
3755,37,0.000349557
3755,38,2.08084e-06
3756,35,1.87476e-06
3756,36,0.000343896
3756,37,0.000357524
3756,38,2.18642e-06
3757,35,1.77014e-06
3757,36,0.000338093
3757,37,0.000365605
3757,38,2.28657e-06
3758,35,1.67102e-06
3758,36,0.000332318
3758,37,0.000373781
3758,38,2.41091e-06
3759,35,1.57714e-06
3759,36,0.00032658
3759,37,0.000382069
3759,38,2.53058e-06
3760,35,1.48824e-06
3760,36,0.000320873
3760,37,0.00039046
3760,38,2.66522e-06
3761,35,1.40406e-06
3761,36,0.000315196
3761,37,0.000398962
3761,38,2.80567e-06
3762,35,1.32438e-06
3762,36,0.000309553
3762,37,0.000407573
3762,38,2.95204e-06
3763,35,1.24896e-06
3763,36,0.000303944
3763,37,0.000416301
3763,38,3.09466e-06
3764,35,1.1776e-06
3764,36,0.000298371
3764,37,0.000425127
3764,38,3.25311e-06
3765,35,1.11009e-06
3765,36,0.000292826
3765,37,0.000434046
3765,38,3.43813e-06
3766,35,1.04623e-06
3766,36,0.00028732
3766,37,0.000443098
3766,38,3.60088e-06
3767,35,9.85846e-07
3767,36,0.000281864
3767,37,0.000452231
3767,38,3.7802e-06
3768,35,9.2875e-07
3768,36,0.000276459
3768,37,0.000461462
3768,38,3.95682e-06
3769,35,8.74777e-07
3769,36,0.000271077
3769,37,0.000470778
3769,38,4.1706e-06
3770,35,8.23766e-07
3770,36,0.00026574
3770,37,0.000480188
3770,38,4.39299e-06
3771,35,7.75565e-07
3771,36,0.000260457
3771,37,0.000489697
3771,38,4.60439e-06
3772,35,7.30028e-07
3772,36,0.000255221
3772,37,0.000499274
3772,38,4.84409e-06
3773,35,6.87017e-07
3773,36,0.000250042
3773,37,0.000508924
3773,38,5.09337e-06
3774,35,6.464e-07
3774,36,0.000244892
3774,37,0.000518695
3774,38,5.33268e-06
3775,35,6.08051e-07
3775,36,0.000239801
3775,37,0.000528533
3775,38,5.58145e-06
3776,35,5.71852e-07
3776,36,0.00023476
3776,37,0.000538445
3776,38,5.83988e-06
3777,35,5.37688e-07
3777,36,0.000229771
3777,37,0.000548416
3777,38,6.11816e-06
3778,35,5.08884e-07
3778,36,0.000224844
3778,37,0.000558453
3778,38,6.39699e-06
3779,35,4.84983e-07
3779,36,0.000219959
3779,37,0.000568551
3779,38,6.69629e-06
3780,35,4.52392e-07
3780,36,0.000215119
3780,37,0.000578725
3780,38,6.99689e-06
3781,35,4.41044e-07
3781,36,0.000210343
3781,37,0.000588932
3781,38,7.31886e-06
3782,35,3.90876e-07
3782,36,0.000205622
3782,37,0.000599186
3782,38,7.65292e-06
3783,35,3.81826e-07
3783,36,0.000200958
3783,37,0.000609471
3783,38,8.00956e-06
3784,35,3.23836e-07
3784,36,0.00019636
3784,37,0.000619803
3784,38,8.35953e-06
3785,35,3.26853e-07
3785,36,0.000191809
3785,37,0.000630175
3785,38,8.72213e-06
3786,35,3.00822e-07
3786,36,0.000187326
3786,37,0.000640524
3786,38,9.13784e-06
3787,35,2.85695e-07
3787,36,0.000182895
3787,37,0.00065094
3787,38,9.53882e-06
3788,35,2.71424e-07
3788,36,0.000178529
3788,37,0.00066134
3788,38,9.96407e-06
3789,35,2.87964e-07
3789,36,0.000174262
3789,37,0.000671757
3789,38,1.04045e-05
3790,35,2.45271e-07
3790,36,0.000170001
3790,37,0.000682183
3790,38,1.08504e-05
3791,35,1.83305e-07
3791,36,0.000165811
3791,37,0.000692593
3791,38,1.13118e-05
3792,35,1.72028e-07
3792,36,0.000161672
3792,37,0.00070297
3792,38,1.18192e-05
3793,35,1.61401e-07
3793,36,0.000157584
3793,37,0.000713375
3793,38,1.23042e-05
3794,35,1.5139e-07
3794,36,0.000153557
3794,37,0.000723743
3794,38,1.28157e-05
3795,35,1.41963e-07
3795,36,0.000149611
3795,37,0.000734076
3795,38,1.33244e-05
3796,35,1.33086e-07
3796,36,0.000145728
3796,37,0.000744326
3796,38,1.38899e-05
3797,35,1.2473e-07
3797,36,0.000141926
3797,37,0.000754526
3797,38,1.44843e-05
3798,35,1.16867e-07
3798,36,0.000138165
3798,37,0.000764686
3798,38,1.50683e-05
3799,35,1.09469e-07
3799,36,0.000134465
3799,37,0.00077475
3799,38,1.5701e-05
3800,35,1.02511e-07
3800,36,0.000130828
3800,37,0.000784748
3800,38,1.63444e-05
3801,35,1.2e-07
3801,36,0.000127253
3801,37,0.000794643
3801,38,1.70283e-05
3802,35,1.12309e-07
3802,36,0.00012372
3802,37,0.000804446
3802,38,1.77343e-05
3803,35,1.05081e-07
3803,36,0.000120249
3803,37,0.000814188
3803,38,1.84225e-05
3804,35,7e-08
3804,36,0.00011687
3804,37,0.000823811
3804,38,1.9142e-05
3805,35,8e-08
3805,36,0.000113503
3805,37,0.000833317
3805,38,1.98833e-05
3806,35,5e-08
3806,36,0.000110197
3806,37,0.000842706
3806,38,2.0647e-05
3807,35,7e-08
3807,36,0.000106983
3807,37,0.000851951
3807,38,2.14435e-05
3808,35,5e-08
3808,36,0.000103861
3808,37,0.000861062
3808,38,2.22436e-05
3809,35,6e-08
3809,36,0.00010078
3809,37,0.00087001
3809,38,2.3077e-05
3810,35,5e-08
3810,36,9.77508e-05
3810,37,0.000878816
3810,38,2.39242e-05
3811,35,5e-08
3811,36,9.47724e-05
3811,37,0.000887442
3811,38,2.47952e-05
3812,35,5e-08
3812,36,9.18846e-05
3812,37,0.000895849
3812,38,2.57304e-05
3813,35,6e-08
3813,36,8.90573e-05
3813,37,0.000904078
3813,38,2.66817e-05
3814,35,3e-08
3814,36,8.627e-05
3814,37,0.00091213
3814,38,2.76493e-05
3815,35,6e-08
3815,36,8.35627e-05
3815,37,0.000919976
3815,38,2.8633e-05
3816,35,5e-08
3816,36,8.09049e-05
3816,37,0.000927639
3816,38,2.96227e-05
3817,35,8e-08
3817,36,7.83163e-05
3817,37,0.00093505
3817,38,3.0658e-05
3818,35,4e-08
3818,36,7.57764e-05
3818,37,0.00094224
3818,38,3.172e-05
3819,35,5e-08
3819,36,7.3295e-05
3819,37,0.000949182
3819,38,3.28188e-05
3820,35,5e-08
3820,36,7.08816e-05
3820,37,0.000955867
3820,38,3.39452e-05
3821,35,7e-08
3821,36,6.85154e-05
3821,37,0.000962288
3821,38,3.51193e-05
3822,35,4e-08
3822,36,6.62063e-05
3822,37,0.000968466
3822,38,3.63023e-05
3823,35,5e-08
3823,36,6.39637e-05
3823,37,0.000974355
3823,38,3.75235e-05
3824,35,2e-08
3824,36,6.17767e-05
3824,37,0.000979978
3824,38,3.87634e-05
3825,35,2e-08
3825,36,5.96447e-05
3825,37,0.000985287
3825,38,4.00619e-05
3826,35,2e-08
3826,36,5.75572e-05
3826,37,0.000990366
3826,38,4.13405e-05
3827,35,1e-08
3827,36,5.55239e-05
3827,37,0.000995149
3827,38,4.26473e-05
3828,36,5.35442e-05
3828,37,0.0009996
3828,38,4.40125e-05
3829,36,5.16273e-05
3829,37,0.00100373
3829,38,4.54073e-05
3830,36,4.97623e-05
3830,37,0.00100758
3830,38,4.68016e-05
3831,36,4.79485e-05
3831,37,0.00101112
3831,38,4.82145e-05
3832,36,4.61852e-05
3832,37,0.00101432
3832,38,4.96758e-05
3833,36,4.44715e-05
3833,37,0.00101715
3833,38,5.12058e-05
3834,36,4.28069e-05
3834,37,0.00101971
3834,38,5.27061e-05
3835,36,4.11906e-05
3835,37,0.00102192
3835,38,5.42548e-05
3836,36,3.96217e-05
3836,37,0.00102375
3836,38,5.58724e-05
3837,36,3.80995e-05
3837,37,0.00102528
3837,38,5.74794e-05
3838,36,3.66233e-05
3838,37,0.00102645
3838,38,5.91248e-05
3839,36,3.51921e-05
3839,37,0.00102727
3839,38,6.08189e-05
3840,36,3.38053e-05
3840,37,0.00102772
3840,38,6.25518e-05
3841,36,3.2462e-05
3841,37,0.00102786
3841,38,6.42837e-05
3842,36,3.11613e-05
3842,37,0.00102767
3842,38,6.60238e-05
3843,36,2.99025e-05
3843,37,0.00102715
3843,38,6.77814e-05
3844,36,2.86846e-05
3844,37,0.00102627
3844,38,6.95758e-05
3845,36,2.75069e-05
3845,37,0.00102503
3845,38,7.14071e-05
3846,36,2.63684e-05
3846,37,0.00102342
3846,38,7.3295e-05
3847,36,2.52684e-05
3847,37,0.00102149
3847,38,7.51801e-05
3848,36,2.4206e-05
3848,37,0.00101924
3848,38,7.70814e-05
3849,36,2.31804e-05
3849,37,0.00101662
3849,38,7.90281e-05
3850,36,2.21905e-05
3850,37,0.00101366
3850,38,8.10103e-05
3851,36,2.12357e-05
3851,37,0.0010104
3851,38,8.29875e-05
3852,36,2.03151e-05
3852,37,0.00100678
3852,38,8.50189e-05
3853,36,1.94278e-05
3853,37,0.00100287
3853,38,8.70445e-05
3854,36,1.85729e-05
3854,37,0.000998647
3854,38,8.90832e-05
3855,36,1.77496e-05
3855,37,0.0009941
3855,38,9.11541e-05
3856,36,1.69572e-05
3856,37,0.000989204
3856,38,9.3277e-05
3856,39,1e-08
3857,36,1.61946e-05
3857,37,0.000984006
3857,38,9.54215e-05
3857,39,1e-08
3858,36,1.54612e-05
3858,37,0.00097854
3858,38,9.75676e-05
3858,39,1e-08
3859,36,1.47561e-05
3859,37,0.000972783
3859,38,9.97242e-05
3859,39,2e-08
3860,36,1.40784e-05
3860,37,0.000966712
3860,38,0.00010194
3860,39,3e-08
3861,36,1.34274e-05
3861,37,0.000960414
3861,38,0.000104116
3861,39,2e-08
3862,36,1.28024e-05
3862,37,0.000953815
3862,38,0.00010635
3862,39,2e-08
3863,36,1.22024e-05
3863,37,0.000946965
3863,38,0.000108592
3863,39,4e-08
3864,36,1.16267e-05
3864,37,0.000939859
3864,38,0.00011084
3864,39,7e-08
3865,36,1.10746e-05
3865,37,0.000932506
3865,38,0.000113115
3865,39,9e-08
3866,36,1.05453e-05
3866,37,0.000924905
3866,38,0.000115406
3866,39,1.2e-07
3867,36,1.00381e-05
3867,37,0.000917093
3867,38,0.000117692
3867,39,1.34673e-07
3868,36,9.55225e-06
3868,37,0.000909039
3868,38,0.000120011
3868,39,1.49493e-07
3869,36,9.08702e-06
3869,37,0.000900792
3869,38,0.000122335
3869,39,1.54463e-07
3870,36,8.64268e-06
3870,37,0.00089233
3870,38,0.000124671
3870,39,1.69586e-07
3871,36,8.23216e-06
3871,37,0.000883683
3871,38,0.000127009
3871,39,1.85243e-07
3872,36,7.82377e-06
3872,37,0.000874849
3872,38,0.000129368
3872,39,2.11448e-07
3873,36,7.42538e-06
3873,37,0.000865817
3873,38,0.000131748
3873,39,2.27838e-07
3874,36,7.02782e-06
3874,37,0.000856636
3874,38,0.000134117
3874,39,2.54418e-07
3875,36,6.66667e-06
3875,37,0.000847276
3875,38,0.000136526
3875,39,2.71193e-07
3876,36,6.30131e-06
3876,37,0.000837776
3876,38,0.000138913
3876,39,3.08164e-07
3877,36,5.97115e-06
3877,37,0.000828135
3877,38,0.000141308
3877,39,3.29562e-07
3878,36,5.65563e-06
3878,37,0.000818372
3878,38,0.0001437
3878,39,3.61677e-07
3879,36,5.36417e-06
3879,37,0.000808466
3879,38,0.000146128
3879,39,3.74584e-07
3880,36,5.08625e-06
3880,37,0.000798457
3880,38,0.000148561
3880,39,3.78305e-07
3881,36,4.82132e-06
3881,37,0.000788373
3881,38,0.000150949
3881,39,4.12448e-07
3882,36,4.56887e-06
3882,37,0.000778183
3882,38,0.00015336
3882,39,4.37373e-07
3883,36,4.3284e-06
3883,37,0.000767906
3883,38,0.000155785
3883,39,4.6275e-07
3884,36,4.09942e-06
3884,37,0.000757571
3884,38,0.000158182
3884,39,4.7859e-07
3885,36,3.88147e-06
3885,37,0.000747107
3885,38,0.00016063
3885,39,5.35243e-07
3886,36,3.67408e-06
3886,37,0.000736611
3886,38,0.00016306
3886,39,5.62789e-07
3887,36,3.47681e-06
3887,37,0.000726054
3887,38,0.000165499
3887,39,5.50851e-07
3888,36,3.28923e-06
3888,37,0.000715462
3888,38,0.000167918
3888,39,5.89441e-07
3889,36,3.11093e-06
3889,37,0.000704825
3889,38,0.000170356
3889,39,6.18963e-07
3890,36,2.94151e-06
3890,37,0.000694149
3890,38,0.000172792
3890,39,6.49379e-07
3891,36,2.78057e-06
3891,37,0.000683454
3891,38,0.000175246
3891,39,7.20707e-07
3892,36,2.62775e-06
3892,37,0.000672746
3892,38,0.000177687
3892,39,7.92641e-07
3893,36,2.48268e-06
3893,37,0.000662054
3893,38,0.000180114
3893,39,8.30906e-07
3894,36,2.34501e-06
3894,37,0.000651363
3894,38,0.000182527
3894,39,8.80024e-07
3895,36,2.21441e-06
3895,37,0.000640692
3895,38,0.000184925
3895,39,9.20017e-07
3896,36,2.09056e-06
3896,37,0.000630036
3896,38,0.000187318
3896,39,9.51281e-07
3897,36,1.97314e-06
3897,37,0.000619403
3897,38,0.000189714
3897,39,9.7385e-07
3898,36,1.86185e-06
3898,37,0.000608778
3898,38,0.000192103
3898,39,1.04738e-06
3899,36,1.75641e-06
3899,37,0.000598189
3899,38,0.000194494
3899,39,1.09221e-06
3900,36,1.65654e-06
3900,37,0.000587631
3900,38,0.000196897
3900,39,1.11848e-06
3901,36,1.56197e-06
3901,37,0.00057715
3901,38,0.000199252
3901,39,1.1758e-06
3902,36,1.47245e-06
3902,37,0.000566722
3902,38,0.000201597
3902,39,1.25421e-06
3903,36,1.38773e-06
3903,37,0.000556351
3903,38,0.000203933
3903,39,1.30402e-06
3904,36,1.30759e-06
3904,37,0.000546042
3904,38,0.000206258
3904,39,1.3254e-06
3905,36,1.23179e-06
3905,37,0.000535792
3905,38,0.000208572
3905,39,1.43831e-06
3906,36,1.16012e-06
3906,37,0.000525603
3906,38,0.000210884
3906,39,1.50507e-06
3907,36,1.09237e-06
3907,37,0.000515512
3907,38,0.000213165
3907,39,1.57365e-06
3908,36,1.02835e-06
3908,37,0.000505491
3908,38,0.000215452
3908,39,1.63419e-06
3909,36,9.67867e-07
3909,37,0.000495546
3909,38,0.000217737
3909,39,1.69645e-06
3910,36,9.10744e-07
3910,37,0.000485699
3910,38,0.000219988
3910,39,1.77041e-06
3911,36,8.56807e-07
3911,37,0.000475955
3911,38,0.000222205
3911,39,1.85656e-06
3912,36,8.05892e-07
3912,37,0.000466297
3912,38,0.000224438
3912,39,1.92496e-06
3913,36,7.57843e-07
3913,37,0.000456747
3913,38,0.000226635
3913,39,2.00507e-06
3914,36,7.12509e-07
3914,37,0.00044731
3914,38,0.000228817
3914,39,2.07727e-06
3915,36,6.69749e-07
3915,37,0.000437956
3915,38,0.000231014
3915,39,2.14151e-06
3916,36,6.29426e-07
3916,37,0.00042872
3916,38,0.000233174
3916,39,2.21743e-06
3917,36,5.9141e-07
3917,37,0.000419593
3917,38,0.000235317
3917,39,2.29541e-06
3918,36,5.5558e-07
3918,37,0.000410588
3918,38,0.000237424
3918,39,2.38532e-06
3919,36,5.21817e-07
3919,37,0.000401686
3919,38,0.000239522
3919,39,2.47746e-06
3920,36,4.90009e-07
3920,37,0.00039288
3920,38,0.000241623
3920,39,2.57205e-06
3921,36,4.60051e-07
3921,37,0.000384211
3921,38,0.000243675
3921,39,2.67921e-06
3922,36,4.31841e-07
3922,37,0.000375681
3922,38,0.000245699
3922,39,2.77915e-06
3923,36,4.05284e-07
3923,37,0.00036724
3923,38,0.000247743
3923,39,2.87171e-06
3924,36,3.80289e-07
3924,37,0.000358921
3924,38,0.000249768
3924,39,2.96662e-06
3925,36,3.56769e-07
3925,37,0.000350734
3925,38,0.000251763
3925,39,3.06394e-06
3926,36,3.34641e-07
3926,37,0.00034267
3926,38,0.000253728
3926,39,3.17359e-06
3927,36,3.13829e-07
3927,37,0.00033473
3927,38,0.000255682
3927,39,3.27619e-06
3928,36,2.94258e-07
3928,37,0.000326914
3928,38,0.000257595
3928,39,3.40141e-06
3929,36,2.75858e-07
3929,37,0.000319223
3929,38,0.000259487
3929,39,3.52989e-06
3930,36,2.58563e-07
3930,37,0.000311667
3930,38,0.000261378
3930,39,3.63169e-06
3931,36,2.42309e-07
3931,37,0.000304237
3931,38,0.000263216
3931,39,3.766e-06
3932,36,2.27038e-07
3932,37,0.000296921
3932,38,0.000265062
3932,39,3.88358e-06
3933,36,2.12692e-07
3933,37,0.000289731
3933,38,0.000266876
3933,39,4.01404e-06
3934,36,1.99219e-07
3934,37,0.000282656
3934,38,0.000268686
3934,39,4.13776e-06
3935,36,1.86568e-07
3935,37,0.000275717
3935,38,0.000270463
3935,39,4.26461e-06
3936,36,1.74691e-07
3936,37,0.000268912
3936,38,0.000272217
3936,39,4.38466e-06
3937,36,1.63543e-07
3937,37,0.000262221
3937,38,0.000273948
3937,39,4.51763e-06
3938,36,1.53081e-07
3938,37,0.000255655
3938,38,0.000275654
3938,39,4.65381e-06
3939,36,1.43265e-07
3939,37,0.000249211
3939,38,0.000277326
3939,39,4.80326e-06
3940,36,1.34057e-07
3940,37,0.00024289
3940,38,0.000278963
3940,39,4.96623e-06
3941,36,1.2542e-07
3941,37,0.00023671
3941,38,0.000280555
3941,39,5.13303e-06
3942,36,1.17321e-07
3942,37,0.000230652
3942,38,0.000282152
3942,39,5.27391e-06
3943,36,1.09728e-07
3943,37,0.000224702
3943,38,0.000283723
3943,39,5.42813e-06
3944,36,1.02611e-07
3944,37,0.000218872
3944,38,0.000285279
3944,39,5.57599e-06
3945,36,1.1e-07
3945,37,0.000213169
3945,38,0.000286788
3945,39,5.73732e-06
3946,36,1.02833e-07
3946,37,0.000207573
3946,38,0.000288271
3946,39,5.91244e-06
3947,36,7e-08
3947,37,0.000202093
3947,38,0.000289748
3947,39,6.07164e-06
3948,36,7e-08
3948,37,0.000196727
3948,38,0.000291168
3948,39,6.26455e-06
3949,36,4e-08
3949,37,0.000191465
3949,38,0.000292601
3949,39,6.43204e-06
3950,36,5e-08
3950,37,0.000186315
3950,38,0.000293996
3950,39,6.6134e-06
3951,36,8e-08
3951,37,0.000181285
3951,38,0.000295354
3951,39,6.79901e-06
3952,36,8e-08
3952,37,0.000176366
3952,38,0.000296674
3952,39,6.999e-06
3953,36,1e-07
3953,37,0.000171554
3953,38,0.000297967
3953,39,7.20368e-06
3954,36,8e-08
3954,37,0.00016685
3954,38,0.000299231
3954,39,7.41321e-06
3955,36,9e-08
3955,37,0.00016224
3955,38,0.000300476
3955,39,7.62738e-06
3956,36,1.2e-07
3956,37,0.000157745
3956,38,0.000301683
3956,39,7.84628e-06
3957,36,1.12e-07
3957,37,0.000153352
3957,38,0.000302872
3957,39,8.06017e-06
3958,36,1.04518e-07
3958,37,0.00014906
3958,38,0.000304031
3958,39,8.27893e-06
3959,36,1.1e-07
3959,37,0.000144867
3959,38,0.00030515
3959,39,8.5126e-06
3960,36,1.02623e-07
3960,37,0.000140772
3960,38,0.000306241
3960,39,8.75161e-06
3961,36,7e-08
3961,37,0.000136784
3961,38,0.000307302
3961,39,8.98582e-06
3962,36,7e-08
3962,37,0.00013288
3962,38,0.000308353
3962,39,9.21522e-06
3963,36,1.3e-07
3963,37,0.00012907
3963,38,0.000309354
3963,39,9.46971e-06
3964,36,1.21216e-07
3964,37,0.000125361
3964,38,0.000310326
3964,39,9.71975e-06
3965,36,1.1301e-07
3965,37,0.000121733
3965,38,0.000311276
3965,39,9.97534e-06
3966,36,1.05345e-07
3966,37,0.000118193
3966,38,0.000312207
3966,39,1.02264e-05
3967,36,6e-08
3967,37,0.000114751
3967,38,0.000313087
3967,39,1.0493e-05
3968,36,7e-08
3968,37,0.000111393
3968,38,0.000313916
3968,39,1.07854e-05
3969,36,4e-08
3969,37,0.00010811
3969,38,0.000314754
3969,39,1.10542e-05
3970,36,1e-08
3970,37,0.000104919
3970,38,0.000315541
3970,39,1.13388e-05
3971,37,0.000101809
3971,38,0.000316287
3971,39,1.16396e-05
3972,37,9.87681e-05
3972,38,0.000317031
3972,39,1.19269e-05
3973,37,9.58053e-05
3973,38,0.000317734
3973,39,1.22304e-05
3974,37,9.29189e-05
3974,38,0.000318406
3974,39,1.25404e-05
3975,37,9.01175e-05
3975,38,0.000319035
3975,39,1.2857e-05
3976,37,8.73892e-05
3976,38,0.000319623
3976,39,1.31902e-05
3977,37,8.47227e-05
3977,38,0.000320209
3977,39,1.35106e-05
3978,37,8.21368e-05
3978,38,0.000320753
3978,39,1.38377e-05
3979,37,7.96096e-05
3979,38,0.000321275
3979,39,1.41717e-05
3980,37,7.71501e-05
3980,38,0.000321744
3980,39,1.45327e-05
3981,37,7.47568e-05
3981,38,0.000322181
3981,39,1.49013e-05
3982,37,7.24283e-05
3982,38,0.000322606
3982,39,1.52576e-05
3983,37,7.01732e-05
3983,38,0.000322968
3983,39,1.56413e-05
3984,37,6.79698e-05
3984,38,0.000323328
3984,39,1.60131e-05
3985,37,6.58271e-05
3985,38,0.000323636
3985,39,1.64125e-05
3986,37,6.37437e-05
3986,38,0.00032393
3986,39,1.68001e-05
3987,37,6.17183e-05
3987,38,0.000324162
3987,39,1.72256e-05
3988,37,5.97596e-05
3988,38,0.000324372
3988,39,1.76398e-05
3989,37,5.78559e-05
3989,38,0.000324548
3989,39,1.80625e-05
3990,37,5.6006e-05
3990,38,0.000324682
3990,39,1.85037e-05
3991,37,5.42087e-05
3991,38,0.000324794
3991,39,1.89439e-05
3992,37,5.24526e-05
3992,38,0.000324862
3992,39,1.9413e-05
3993,37,5.07569e-05
3993,38,0.000324908
3993,39,1.98714e-05
3994,37,4.91101e-05
3994,38,0.000324911
3994,39,2.0349e-05
3995,37,4.7511e-05
3995,38,0.000324902
3995,39,2.08162e-05
3996,37,4.59585e-05
3996,38,0.00032485
3996,39,2.13027e-05
3997,37,4.44513e-05
3997,38,0.000324776
3997,39,2.17888e-05
3998,37,4.29884e-05
3998,38,0.000324649
3998,39,2.23046e-05
3999,37,4.15687e-05
3999,38,0.00032448
3999,39,2.28405e-05
4000,37,4.01911e-05
4000,38,0.000324289
4000,39,2.33769e-05
4001,37,3.88546e-05
4001,38,0.000324065
4001,39,2.39237e-05
4002,37,3.75194e-05
4002,38,0.000323809
4002,39,2.44811e-05
4003,37,3.62466e-05
4003,38,0.000323521
4003,39,2.50494e-05
4004,37,3.50315e-05
4004,38,0.000323192
4004,39,2.56387e-05
4005,37,3.38532e-05
4005,38,0.00032285
4005,39,2.62192e-05
4006,37,3.27407e-05
4006,38,0.000322477
4006,39,2.68109e-05
4007,37,3.15831e-05
4007,38,0.000322052
4007,39,2.74339e-05
4008,37,3.05195e-05
4008,38,0.000321616
4008,39,2.80487e-05
4009,37,2.9469e-05
4009,38,0.000321148
4009,39,2.86752e-05
4010,37,2.84507e-05
4010,38,0.000320659
4010,39,2.93035e-05
4011,37,2.74637e-05
4011,38,0.00032014
4011,39,2.99437e-05
4012,37,2.65171e-05
4012,38,0.000319559
4012,39,3.0626e-05
4013,37,2.56003e-05
4013,38,0.000318968
4013,39,3.1301e-05
4014,37,2.47122e-05
4014,38,0.000318327
4014,39,3.20085e-05
4015,37,2.38522e-05
4015,38,0.000317655
4015,39,3.27292e-05
4016,37,2.30195e-05
4016,38,0.000316964
4016,39,3.34531e-05
4017,37,2.22134e-05
4017,38,0.000316252
4017,39,3.41804e-05
4018,37,2.1433e-05
4018,38,0.000315491
4018,39,3.49412e-05
4019,37,2.06776e-05
4019,38,0.000314711
4019,39,3.57059e-05
4020,37,1.99466e-05
4020,38,0.000313902
4020,39,3.64848e-05
4021,37,1.92392e-05
4021,38,0.000313083
4021,39,3.72578e-05
4022,37,1.85549e-05
4022,38,0.000312217
4022,39,3.80648e-05
4023,37,1.78928e-05
4023,38,0.000311321
4023,39,3.88865e-05
4024,37,1.72524e-05
4024,38,0.000310398
4024,39,3.9723e-05
4025,37,1.6633e-05
4025,38,0.000309467
4025,39,4.05544e-05
4026,37,1.60341e-05
4026,38,0.000308488
4026,39,4.14207e-05
4027,37,1.5455e-05
4027,38,0.000307493
4027,39,4.22926e-05
4028,37,1.48951e-05
4028,38,0.00030645
4028,39,4.31999e-05
4029,37,1.43539e-05
4029,38,0.000305411
4029,39,4.40933e-05
4030,37,1.38309e-05
4030,38,0.000304335
4030,39,4.50125e-05
4031,37,1.33254e-05
4031,38,0.000303233
4031,39,4.59479e-05
4032,37,1.28369e-05
4032,38,0.000302106
4032,39,4.68997e-05
4033,37,1.2365e-05
4033,38,0.000300953
4033,39,4.78682e-05
4034,37,1.19091e-05
4034,38,0.000299765
4034,39,4.88636e-05
4035,37,1.14687e-05
4035,38,0.000298552
4035,39,4.98763e-05
4036,37,1.10434e-05
4036,38,0.000297335
4036,39,5.08866e-05
4037,37,1.06327e-05
4037,38,0.000296074
4037,39,5.19343e-05
4038,37,1.02362e-05
4038,38,0.0002948
4038,39,5.29901e-05
4039,37,9.85331e-06
4039,38,0.000293502
4039,39,5.4064e-05
4040,37,9.48374e-06
4040,38,0.000292181
4040,39,5.51562e-05
4041,37,9.12702e-06
4041,38,0.000290838
4041,39,5.6267e-05
4042,37,8.78276e-06
4042,38,0.000289462
4042,39,5.74067e-05
4043,37,8.45056e-06
4043,38,0.000288085
4043,39,5.85456e-05
4044,37,8.13004e-06
4044,38,0.000286676
4044,39,5.97138e-05
4045,37,7.82082e-06
4045,38,0.000285246
4045,39,6.09017e-05
4046,37,7.52255e-06
4046,38,0.000283775
4046,39,6.21295e-05
4047,37,7.23487e-06
4047,38,0.000282295
4047,39,6.33678e-05
4048,37,6.95743e-06
4048,38,0.000280804
4048,39,6.46166e-05
4049,37,6.68991e-06
4049,38,0.000279294
4049,39,6.58863e-05
4050,37,6.43197e-06
4050,38,0.000277775
4050,39,6.71669e-05
4051,37,6.18332e-06
4051,38,0.000276237
4051,39,6.84686e-05
4052,37,5.94364e-06
4052,38,0.000274671
4052,39,6.98017e-05
4053,37,5.71263e-06
4053,38,0.000273097
4053,39,7.11467e-05
4054,37,5.49001e-06
4054,38,0.000271486
4054,39,7.25336e-05
4055,37,5.2755e-06
4055,38,0.000269867
4055,39,7.39329e-05
4056,37,5.06883e-06
4056,38,0.000268222
4056,39,7.53648e-05
4057,37,4.86973e-06
4057,38,0.000266571
4057,39,7.68097e-05
4058,37,4.67795e-06
4058,38,0.000264905
4058,39,7.82779e-05
4059,37,4.49324e-06
4059,38,0.000263212
4059,39,7.97795e-05
